name,terminology,code,term,code_type,RecordDate
calcium_channel_blocker,BNF,0206020F0BIACAB,Vascalpha 5mg modified-release tablets (Almus),null,null
calcium_channel_blocker,BNF,0206020F0BIADAC,Vascalpha 10mg modified-release tablets (Almus),null,null
calcium_channel_blocker,BNF,0206020F0BIAEAB,Vascalpha 5mg modified-release tablets (NorthStar),null,null
calcium_channel_blocker,BNF,0206020F0BIAFAC,Vascalpha 10mg modified-release tablets (NorthStar),null,null
calcium_channel_blocker,BNF,0206020F0BJAAAB,Parmid XL 5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BJABAC,Parmid XL 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BJACAD,Parmid XL 2.5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BKAAAB,Cardioplen XL 5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BKABAC,Cardioplen XL 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BKACAD,Cardioplen XL 2.5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BLAAAB,Neofel XL 5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BLABAC,Neofel XL 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BLACAD,Neofel XL 2.5mg tablets (Kent Pharm),null,null
calcium_channel_blocker,BNF,0206020F0BLADAD,Neofel XL 2.5mg tablets (Actavis),null,null
calcium_channel_blocker,BNF,0206020F0BLAEAD,Neofel XL 2.5mg tablets (Almus),null,null
calcium_channel_blocker,BNF,0206020F0BMAAAC,Pinefeld XL 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BNAAAB,Delofine XL 5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BNABAC,Delofine XL 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BNACAD,Delofine XL 2.5mg tablets,null,null
calcium_channel_blocker,BNF,0206020I0AAAAAA,Isradipine 2.5mg tablets,null,null
calcium_channel_blocker,BNF,0206020K0AAAAAA,Lacidipine 2mg tablets,null,null
calcium_channel_blocker,BNF,0206020K0AAABAB,Lacidipine 4mg tablets,null,null
calcium_channel_blocker,BNF,0206020K0AAAEAE,Lacidipine 6mg tablets,null,null
calcium_channel_blocker,BNF,0206020K0BBAAAA,Motens 2mg tablets,null,null
calcium_channel_blocker,BNF,0206020K0BBABAB,Motens 4mg tablets,null,null
calcium_channel_blocker,BNF,0206020K0BDAAAB,Molap 4mg tablets,null,null
calcium_channel_blocker,BNF,0206020L0AAAAAA,Lercanidipine 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020L0AAABAB,Lercanidipine 20mg tablets,null,null
calcium_channel_blocker,BNF,0206020L0BBAAAA,Zanidip 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020L0BBABAB,Zanidip 20mg tablets,null,null
calcium_channel_blocker,BNF,0206020M0AAABAB,Nimodipine 30mg tablets,null,null
calcium_channel_blocker,BNF,0206020M0BBABAB,Nimotop 30mg tablets,null,null
calcium_channel_blocker,BNF,0206020Q0AAAAAA,Nicardipine 20mg capsules,null,null
calcium_channel_blocker,BNF,0206020Q0AAABAB,Nicardipine 30mg capsules,null,null
calcium_channel_blocker,BNF,0206020Q0AAACAC,Nicardipine 30mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020Q0AAADAD,Nicardipine 45mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020Q0BBAAAA,Cardene 20mg capsules,null,null
calcium_channel_blocker,BNF,0206020Q0BBABAB,Cardene 30mg capsules,null,null
calcium_channel_blocker,BNF,0206020Q0BBACAC,Cardene SR 30mg capsules,null,null
calcium_channel_blocker,BNF,0206020Q0BBADAD,Cardene SR 45mg capsules,null,null
calcium_channel_blocker,BNF,0206020R0AAAAAA,Nifedipine 5mg capsules,null,null
calcium_channel_blocker,BNF,0206020R0AAABAB,Nifedipine 10mg capsules,null,null
calcium_channel_blocker,BNF,0206020R0AAAEAE,Nifedipine 10mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020R0AAAHAH,Nifedipine 20mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020R0AAAMAM,Nifedipine 10mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020R0AAANAN,Nifedipine 30mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020R0AAAPAP,Nifedipine 60mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020R0AAARAR,Nifedipine 20mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020R0AAASAS,Nifedipine 20mg/ml oral drops,null,null
calcium_channel_blocker,BNF,0206020R0AAAUAU,Nifedipine 100mg/5ml oral suspension,null,null
calcium_channel_blocker,BNF,0206020R0AAAXAX,Nifedipine 40mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020R0AABCBC,Nifedipine 25mg/5ml oral suspension,null,null
calcium_channel_blocker,BNF,0206020R0AABEBE,Nifedipine 30mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020R0AABFBF,Nifedipine 60mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020R0AABKBK,Nifedipine 2.5mg/5ml oral suspension,null,null
calcium_channel_blocker,BNF,0206020R0AABQBQ,Nifedipine 10mg/5ml oral suspension,null,null
calcium_channel_blocker,BNF,0206020R0AABRBR,Nifedipine 5mg/5ml oral suspension,null,null
calcium_channel_blocker,BNF,0206020R0BBAAAA,Adalat 5mg capsules,null,null
calcium_channel_blocker,BNF,0206020R0BBABAB,Adalat 10mg capsules,null,null
calcium_channel_blocker,BNF,0206020R0BBAFAR,Adalat retard 20mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BBAGAE,Adalat retard 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BBAHAN,Adalat LA 30mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BBAIAP,Adalat LA 60mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BBAJAR,Adalat LA 20mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BGAAAH,Coracten SR 20mg capsules,null,null
calcium_channel_blocker,BNF,0206020R0BGABAM,Coracten SR 10mg capsules,null,null
calcium_channel_blocker,BNF,0206020R0BGACBE,Coracten XL 30mg capsules,null,null
calcium_channel_blocker,BNF,0206020R0BGADBF,Coracten XL 60mg capsules,null,null
calcium_channel_blocker,BNF,0206020R0BHAEAE,Angiopine MR 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BKADAE,Kentipine MR 10 tablets,null,null
calcium_channel_blocker,BNF,0206020R0BLAAAR,Cardilate MR 20mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BLABAE,Cardilate MR 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BQACAE,Hypolar Retard 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BRAAAR,Adipine MR 20 tablets,null,null
calcium_channel_blocker,BNF,0206020R0BRABAE,Adipine MR 10 tablets,null,null
calcium_channel_blocker,BNF,0206020R0BRACAN,Adipine XL 30mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BRADAP,Adipine XL 60mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0BTAAAS,Nifedipin-ratiopharm 20mg/ml oral drops,null,null
calcium_channel_blocker,BNF,0206020R0BWAAAE,Tensipine MR 10 tablets,null,null
calcium_channel_blocker,BNF,0206020R0BWABAR,Tensipine MR 20 tablets,null,null
calcium_channel_blocker,BNF,0206020R0BXAAAX,Fortipine LA 40 tablets,null,null
calcium_channel_blocker,BNF,0206020R0CBAAAE,Nifedipress MR 10 tablets (Dexcel-Pharma),null,null
calcium_channel_blocker,BNF,0206020R0CBABAR,Nifedipress MR 20 tablets (Dexcel-Pharma),null,null
calcium_channel_blocker,BNF,0206020R0CBACAE,Nifedipress MR 10 tablets (Teva),null,null
calcium_channel_blocker,BNF,0206020R0CBADAR,Nifedipress MR 20 tablets (Actavis),null,null
calcium_channel_blocker,BNF,0206020R0CBAEAR,Nifedipress MR 20 tablets (Teva),null,null
calcium_channel_blocker,BNF,0206020R0CEAAAR,Nifopress Retard 20mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0CEABAR,Nifopress MR 20mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0CFAAAR,Valni 20 Retard tablets,null,null
calcium_channel_blocker,BNF,0206020R0CFABAN,Valni XL 30mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0CFACAP,Valni XL 60mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0CGAAAE,Calchan MR 10 tablets,null,null
calcium_channel_blocker,BNF,0206020R0CGABAR,Calchan MR 20 tablets,null,null
calcium_channel_blocker,BNF,0206020R0CHAAAN,Neozipine XL 30mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0CHABAP,Neozipine XL 60mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0CIAAAN,Adanif XL 30mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0CIABAP,Adanif XL 60mg tablets,null,null
calcium_channel_blocker,BNF,0206020R0CJAAAN,Nidef 30mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020R0CJABAP,Nidef 60mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020R0CKAAAR,Dexipress MR 20mg tablets,null,null
calcium_channel_blocker,BNF,0206020T0AAAAAA,Verapamil 5mg/2ml solution for injection ampoules,null,null
calcium_channel_blocker,BNF,0206020T0AAACAC,Verapamil 40mg tablets,null,null
calcium_channel_blocker,BNF,0206020T0AAADAD,Verapamil 80mg tablets,null,null
calcium_channel_blocker,BNF,0206020T0AAAFAF,Verapamil 120mg tablets,null,null
calcium_channel_blocker,BNF,0206020T0AAAGAG,Verapamil 160mg tablets,null,null
calcium_channel_blocker,BNF,0206020T0AAAHAH,Verapamil 240mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020T0AAAIAI,Verapamil 120mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020T0AAAJAJ,Verapamil 180mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020T0AAAKAK,Verapamil 240mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020T0AAAUAU,Verapamil 120mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020T0AAAVAV,Verapamil 40mg/5ml oral solution sugar free,null,null
calcium_channel_blocker,BNF,0206020T0AAAZAZ,Verapamil 40mg/5ml oral liquid,null,null
calcium_channel_blocker,BNF,0206020T0AABIBI,Verapamil 120mg modified-release tablets (old),null,null
calcium_channel_blocker,BNF,0206020T0BCAAAC,Cordilox 40mg tablets,null,null
calcium_channel_blocker,BNF,0206020T0BCAFAH,Cordilox MR 240mg tablets,null,null
calcium_channel_blocker,BNF,0206020T0BDACAF,Securon 120mg tablets,null,null
calcium_channel_blocker,BNF,0206020T0BDAEAH,Securon SR 240mg tablets,null,null
calcium_channel_blocker,BNF,0206020T0BDAGAU,Half Securon SR 120mg tablets,null,null
calcium_channel_blocker,BNF,0206020T0BDAIAA,Securon IV 5mg/2ml solution for injection ampoules,null,null
calcium_channel_blocker,BNF,0206020T0BFAAAI,Univer 120mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020T0BFABAJ,Univer 180mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020T0BFACAK,Univer 240mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020T0BHAAAH,Verapress MR 240mg tablets (Dexcel-Pharma),null,null
calcium_channel_blocker,BNF,0206020T0BHABAH,Verapress MR 240mg tablets (Sandoz),null,null
calcium_channel_blocker,BNF,0206020T0BHACAH,Verapress MR 240mg tablets (Actavis),null,null
calcium_channel_blocker,BNF,0206020T0BHADAH,Verapress MR 240mg tablets (Teva),null,null
calcium_channel_blocker,BNF,0206020T0BJAAAH,Vertab SR 240 tablets,null,null
calcium_channel_blocker,BNF,0206020T0BKAAAV,Zolvera 40mg/5ml oral solution,null,null
calcium_channel_blocker,BNF,0206020T0BMAAAU,Vera-Til SR 120mg tablets (Tillomed),null,null
calcium_channel_blocker,BNF,0206020T0BMABAH,Vera-Til SR 240mg tablets (Tillomed),null,null
calcium_channel_blocker,BNF,0206020T0BMACAH,Vera-Til SR 240mg tablets (Accord Healthcare Ltd),null,null
calcium_channel_blocker,BNF,0206020T0BMADAU,Vera-Til SR 120mg tablets (Accord Healthcare Ltd),null,null
calcium_channel_blocker,BNF,0206020Z0AAAAAA,Amlodipine 5mg / Valsartan 80mg tablets,null,null
calcium_channel_blocker,BNF,0206020Z0AAABAB,Amlodipine 5mg / Valsartan 160mg tablets,null,null
calcium_channel_blocker,BNF,0206020Z0AAACAC,Amlodipine 10mg / Valsartan 160mg tablets,null,null
calcium_channel_blocker,BNF,0206020Z0BBAAAA,Exforge 5mg/80mg tablets,null,null
calcium_channel_blocker,BNF,0206020Z0BBABAB,Exforge 5mg/160mg tablets,null,null
calcium_channel_blocker,BNF,0206020Z0BBACAC,Exforge 10mg/160mg tablets,null,null
corticosteroid,BNF,0105020A0AAAAAA,Budesonide 3mg gastro-resistant modified-release capsules,null,null
corticosteroid,BNF,0105020A0AAABAB,Budesonide 2mg/100ml enema,null,null
corticosteroid,BNF,0105020A0AAACAC,Budesonide 3mg gastro-resistant capsules,null,null
corticosteroid,BNF,0105020A0AAADAD,Budesonide 2mg foam enema,null,null
corticosteroid,BNF,0105020A0AAAEAE,Budesonide 9mg gastro-resistant granules sachets,null,null
corticosteroid,BNF,0105020A0AAAFAF,Budesonide 9mg modified-release tablets,null,null
corticosteroid,BNF,0105020A0AAAGAG,Budesonide 1mg orodispersible tablets sugar free,null,null
corticosteroid,BNF,0105020A0AAAHAH,Budesonide 500microgram orodispersible tablets sugar free,null,null
corticosteroid,BNF,0105020A0BBAAAA,Entocort CR 3mg capsules,null,null
corticosteroid,BNF,0105020A0BBABAB,Entocort 2mg/100ml enema,null,null
corticosteroid,BNF,0105020A0BCAAAC,Budenofalk 3mg gastro-resistant capsules,null,null
corticosteroid,BNF,0105020A0BCABAD,Budenofalk 2mg foam enema,null,null
corticosteroid,BNF,0105020A0BCACAE,Budenofalk 9mg gastro-resistant granules sachets,null,null
corticosteroid,BNF,0105020A0BDAAAF,Cortiment 9mg modified-release tablets,null,null
corticosteroid,BNF,0105020A0BEAAAG,Jorveza 1mg orodispersible tablets,null,null
corticosteroid,BNF,0105020A0BEABAH,Jorveza 0.5mg orodispersible tablets,null,null
corticosteroid,BNF,0105020B0AAAAAA,Hydrocortisone 10% foam aerosol enema,null,null
corticosteroid,BNF,0105020B0BBAAAA,Colifoam 10% aerosol,null,null
corticosteroid,BNF,0105020C0AAABAB,Hydrocortisone 25mg suppositories,null,null
corticosteroid,BNF,0105020C0AAACAC,Hydrocortisone 100mg suppositories,null,null
corticosteroid,BNF,0105020C0AAAGAG,Hydrocortisone 50mg suppositories,null,null
corticosteroid,BNF,0105020D0AAACAC,Prednisolone 20mg/application foam enema,null,null
corticosteroid,BNF,0105020D0BCAAAC,Predfoam 20mg/application enema,null,null
corticosteroid,BNF,0105020E0AAAAAA,Prednisolone sodium phosphate 5mg suppositories,null,null
corticosteroid,BNF,0105020E0AAABAB,Prednisolone 20mg/100ml rectal solution,null,null
corticosteroid,BNF,0105020E0AAACAC,Prednisolone 40mg/100ml enema,null,null
corticosteroid,BNF,0105020E0BBAAAA,Predsol 5mg suppositories,null,null
corticosteroid,BNF,0105020E0BBABAB,Predsol 20mg/100ml retention enema,null,null
corticosteroid,BNF,0105020G0AAAAAA,Beclometasone 5mg gastro-resistant modified-release tablets,null,null
corticosteroid,BNF,0105020G0BBAAAA,Clipper 5mg gastro-resistant modified-release tablets,null,null
corticosteroid,BNF,1001022G0AAAEAE,Hydrocortisone acetate 25mg/1ml inj ampoules,null,null
corticosteroid,BNF,1001022G0BBABAE,Hydrocortistab 25mg/1ml suspension for injection ampoules,null,null
corticosteroid,BNF,1001022K0AAAAAA,Methylprednisolone acetate 40mg/1ml inj vials,null,null
corticosteroid,BNF,1001022K0AAABAB,Methylprednisolone acetate 80mg/2ml inj vials,null,null
corticosteroid,BNF,1001022K0AAAEAE,Methylprednisolone acetate 120mg/3ml inj vials,null,null
corticosteroid,BNF,1001022K0AAAFAF,Methylprednisolone 80mg / Lidocaine 20mg/2ml (1%) inj vials,null,null
corticosteroid,BNF,1001022K0AAAGAG,Methylprednisolone 40mg / Lidocaine 10mg/1ml (1%) inj vials,null,null
corticosteroid,BNF,1001022K0BBAAAA,Depo-Medrone 40mg/1ml suspension for injection vials,null,null
corticosteroid,BNF,1001022K0BBABAB,Depo-Medrone 80mg/2ml suspension for injection vials,null,null
corticosteroid,BNF,1001022K0BBAEAE,Depo-Medrone 120mg/3ml suspension for injection vials,null,null
corticosteroid,BNF,1001022K0BBAFAF,Depo-Medrone with Lidocaine inj 2ml vials,null,null
corticosteroid,BNF,1001022K0BBAGAG,Depo-Medrone with Lidocaine inj 1ml vials,null,null
corticosteroid,BNF,1001022N0AAABAB,Prednisolone 25mg/1ml suspension for injection ampoules,null,null
corticosteroid,BNF,1001022N0BBABAB,Deltastab 25mg/1ml suspension for injection ampoules,null,null
corticosteroid,BNF,1001022U0AAAAAA,Triamcinolone acetonide 10mg/1ml inj ampoules,null,null
corticosteroid,BNF,1001022U0AAABAB,Triamcinolone acetonide 40mg/1ml inj vials,null,null
corticosteroid,BNF,1001022U0AAACAC,Triamcinolone acetonide 50mg/5ml inj vials,null,null
corticosteroid,BNF,1001022U0BBAAAA,Adcortyl Intra-articular / Intradermal 10mg/1ml inj ampoules,null,null
corticosteroid,BNF,1001022U0BBABAC,Adcortyl Intra-articular / Intradermal 50mg/5ml inj vials,null,null
corticosteroid,BNF,1001022U0BCAAAB,Kenalog Intra-articular / Intramuscular 40mg/1ml inj vials,null,null
corticosteroid,BNF,1001022Y0AAADAD,Triamcinolone hexacetonide 20mg/1ml inj ampoules,null,null
corticosteroid,BNF,1104010D0AAABAB,Betamethasone 0.1% eye ointment,null,null
corticosteroid,BNF,1104010D0AAADAD,Neomycin 0.5% / Betamethasone 0.1% eye ointment,null,null
corticosteroid,BNF,1104010D0AAAGAG,Betamethasone 0.1% ear/eye/nose drops,null,null
corticosteroid,BNF,1104010D0BBAAAG,Betnesol 0.1% eye/ear/nose drops,null,null
corticosteroid,BNF,1104010D0BBABAB,Betnesol 0.1% eye ointment,null,null
corticosteroid,BNF,1104010D0BBACAD,Betnesol-N eye ointment,null,null
corticosteroid,BNF,1104010D0BCAAAG,Vistamethasone 0.1% ear/eye/nose drops,null,null
corticosteroid,BNF,1104010F0AAAAAA,Clobetasone 0.1% eye drops,null,null
corticosteroid,BNF,1104010F0BDAAAA,Clobet 0.1% eye drops,null,null
corticosteroid,BNF,1104010I0AAADAD,Dexamethasone 0.1% eye drops,null,null
corticosteroid,BNF,1104010I0AAAEAE,Generic Maxitrol eye drops,null,null
corticosteroid,BNF,1104010I0AAAFAF,Generic Maxitrol eye ointment,null,null
corticosteroid,BNF,1104010I0AAALAL,Dexamethasone 0.1% eye dps 0.5ml unit dose preservative free,null,null
corticosteroid,BNF,1104010I0AAAPAP,Dexamethasone 0.1% / Tobramycin 0.3% eye drops,null,null
corticosteroid,BNF,1104010I0AAARAR,Dexamethasone 1% eye drops preservative free,null,null
corticosteroid,BNF,1104010I0AAATAT,Dexamethasone 0.1% eye dps 0.4ml unit dose preservative free,null,null
corticosteroid,BNF,1104010I0AAAUAU,Dexamethasone 0.1% eye drops preservative free,null,null
corticosteroid,BNF,1104010I0AAAVAV,Dexamethasone 0.1% eye dps 0.3ml unit dose preservative free,null,null
corticosteroid,BNF,1104010I0AAAWAW,Dexamethasone 1mg/ml / Levofloxacin 5mg/ml eye drops,null,null
corticosteroid,BNF,1104010I0BBAAAD,Maxidex 0.1% eye drops,null,null
corticosteroid,BNF,1104010I0BCAAAE,Maxitrol eye drops,null,null
corticosteroid,BNF,1104010I0BCABAF,Maxitrol eye ointment,null,null
corticosteroid,BNF,1104010I0BEAAAL,Minims dexamethasone 0.1% eye drops 0.5ml unit dose,null,null
corticosteroid,BNF,1104010I0BFAAAP,Tobradex 3mg/ml / 1mg/ml eye drops,null,null
corticosteroid,BNF,1104010I0BGAAAT,Dropodex 0.1% eye drops 0.4ml unit dose,null,null
corticosteroid,BNF,1104010I0BHAAAT,Dexafree 1mg/1ml eye drops 0.4ml unit dose,null,null
corticosteroid,BNF,1104010I0BIAAAU,Eythalm 1mg/ml eye drops,null,null
corticosteroid,BNF,1104010I0BJAAAW,Ducressa 1mg/ml / 5mg/ml eye drops,null,null
corticosteroid,BNF,1104010K0AAAAAA,Fluorometholone 0.1% eye drops,null,null
corticosteroid,BNF,1104010K0BBAAAA,FML Liquifilm 0.1% ophthalmic suspension,null,null
corticosteroid,BNF,1104010M0AAACAC,Hydrocortisone acetate 0.5% eye ointment,null,null
corticosteroid,BNF,1104010M0AAADAD,Hydrocortisone 1% eye ointment,null,null
corticosteroid,BNF,1104010R0AAAAAA,Prednisolone acetate 1% eye drops,null,null
corticosteroid,BNF,1104010R0BBAAAA,Pred Forte 1% eye drops,null,null
corticosteroid,BNF,1104010S0AAAAAA,Prednisolone sodium phosphate 0.01% eye drops,null,null
corticosteroid,BNF,1104010S0AAAFAF,Prednisolone sodium phosphate 0.25% eye drops,null,null
corticosteroid,BNF,1104010S0AAAPAP,Prednisolone sodium phos 0.5% eye dps 0.5ml ud preserv free,null,null
corticosteroid,BNF,1104010S0AAARAR,Prednisolone sodium phosphate 0.5% eye dps preservative free,null,null
corticosteroid,BNF,1104010S0AAAZAZ,Prednisolone sodium phosphate 0.01% eye dps preserv free,null,null
corticosteroid,BNF,1104010S0AABBBB,Prednisolone sodium phosphate 0.5% ear/eye drops,null,null
corticosteroid,BNF,1104010S0AABHBH,Prednisolone sodium phosphate 0.1% ear drops,null,null
corticosteroid,BNF,1104010S0AABKBK,Prednisolone sodium phosphate 0.03% eye drops,null,null
corticosteroid,BNF,1104010S0AABLBL,Prednisolone sodium phosphate 0.1% eye drops,null,null
corticosteroid,BNF,1104010S0AABMBM,Prednisolone sodium phosphate 0.3% eye drops,null,null
corticosteroid,BNF,1104010S0AABNBN,Prednisolone sodium phosphate 0.05% eye drops,null,null
corticosteroid,BNF,1104010S0AABPBP,Prednisolone sodium phosphate 0.05% eye dps preserv free,null,null
corticosteroid,BNF,1104010S0AABQBQ,Prednisolone sodium phosphate 1% eye drops preservative free,null,null
corticosteroid,BNF,1104010S0AABRBR,Prednisolone sodium phosphate 0.03% eye dps preserv free,null,null
corticosteroid,BNF,1104010S0AABSBS,Prednisolone sodium phosphate 0.1% eye dps preservative free,null,null
corticosteroid,BNF,1104010S0AABTBT,Prednisolone sodium phosphate 0.3% eye dps preservative free,null,null
corticosteroid,BNF,1104010S0BBAAAP,Minims prednisolone sodium phosphate 0.5% eye dps 0.5ml ud,null,null
corticosteroid,BNF,1104010S0BCAABB,Predsol 0.5% ear/eye drops,null,null
corticosteroid,BNF,1104010V0AAAAAA,Rimexolone 10mg/ml eye drops,null,null
corticosteroid,BNF,1104010V0BBAAAA,Vexol 10mg/ml eye drops,null,null
corticosteroid,BNF,1104010W0AAAAAA,Loteprednol 0.5% eye drops,null,null
corticosteroid,BNF,1104010W0BBAAAA,Lotemax 0.5% eye drops,null,null
corticosteroid,BNF,1104010X0AAAAAA,Netilmicin 3mg/Dexamethasone 1mg/ml eye dps 0.3ml ud,null,null
corticosteroid,BNF,1104010X0BBAAAA,Netildex 3mg/ml / 1mg/ml eye drops 0.3ml unit dose,null,null
diuretic,BNF,0202010B0AAABAB,Bendroflumethiazide 2.5mg tablets,null,null
diuretic,BNF,0202010B0AAACAC,Bendroflumethiazide 5mg tablets,null,null
diuretic,BNF,0202010B0AAAQAQ,Bendroflumethiazide 5mg/5ml oral suspension,null,null
diuretic,BNF,0202010B0AAAUAU,Bendroflumethiazide 1.25mg/5ml oral suspension,null,null
diuretic,BNF,0202010B0AAAXAX,Bendroflumethiazide 2.5mg/5ml oral suspension,null,null
diuretic,BNF,0202010B0BBAAAB,Aprinox 2.5mg tablets,null,null
diuretic,BNF,0202010B0BEABAB,Neo-Naclex 2.5mg tablets,null,null
diuretic,BNF,0202010D0AAAFAF,Chlorothiazide 500mg tablets,null,null
diuretic,BNF,0202010D0AAAUAU,Chlorothiazide 250mg/5ml oral suspension,null,null
diuretic,BNF,0202010D0AABCBC,Chlorothiazide 250mg/5ml oral solution,null,null
diuretic,BNF,0202010D0AABHBH,Chlorothiazide 40mg/5ml oral liquid,null,null
diuretic,BNF,0202010D0AABIBI,Chlorothiazide 200mg/5ml oral solution,null,null
diuretic,BNF,0202010D0AABJBJ,Chlorothiazide 30mg/5ml oral liquid,null,null
diuretic,BNF,0202010D0AABTBT,Chlorothiazide 80mg/5ml oral suspension,null,null
diuretic,BNF,0202010D0AABVBV,Chlorothiazide 500mg/5ml oral liquid,null,null
diuretic,BNF,0202010D0AABWBW,Chlorothiazide 12.5mg/5ml oral liquid,null,null
diuretic,BNF,0202010D0AACDCD,Chlorothiazide 225mg/5ml oral liquid,null,null
diuretic,BNF,0202010D0AACGCG,Chlorothiazide 5mg/5ml oral liquid,null,null
diuretic,BNF,0202010D0AACUCU,Chlorothiazide 143mg/5ml oral liquid,null,null
diuretic,BNF,0202010D0AACYCY,Chlorothiazide 250mg tablets,null,null
diuretic,BNF,0202010D0AADDDD,Chlorothiazide 150mg/5ml oral suspension,null,null
diuretic,BNF,0202010D0AADEDE,Chlorothiazide 25mg/5ml oral suspension,null,null
diuretic,BNF,0202010D0AADFDF,Chlorothiazide 300mg capsules,null,null
diuretic,BNF,0202010D0AADGDG,Chlorothiazide 200mg/5ml oral suspension,null,null
diuretic,BNF,0202010D0BCAAAU,Diuril 250mg/5ml oral suspension,null,null
diuretic,BNF,0202010F0AAAAAA,Chlortalidone 50mg tablets,null,null
diuretic,BNF,0202010F0AAALAL,Chlortalidone 12.5mg tablets,null,null
diuretic,BNF,0202010F0BBAAAA,Hygroton 50mg tablets,null,null
diuretic,BNF,0202010F0BCAAAA,Hylaton 50mg tablets,null,null
diuretic,BNF,0202010F0BCABAL,Hylaton 12.5mg tablets,null,null
diuretic,BNF,0202010L0AAABAB,Hydrochlorothiazide 25mg tablets,null,null
diuretic,BNF,0202010L0AAACAC,Hydrochlorothiazide 50mg tablets,null,null
diuretic,BNF,0202010L0AAAJAJ,Hydrochlorothiazide 12.5mg/5ml oral liquid,null,null
diuretic,BNF,0202010L0AAAMAM,Hydrochlorothiazide 25mg/5ml oral liquid,null,null
diuretic,BNF,0202010L0AAAPAP,Hydrochlorothiazide 50mg/5ml oral liquid,null,null
diuretic,BNF,0202010L0AAASAS,Hydrochlorothiazide 10mg/5ml oral liquid,null,null
diuretic,BNF,0202010L0AAATAT,Hydrochlorothiazide 5mg/5ml oral liquid,null,null
diuretic,BNF,0202010L0AAAYAY,Hydrochlorothiazide 12.5mg tablets,null,null
diuretic,BNF,0202010L0BCAAAB,Hydrosaluric 25mg tablets,null,null
diuretic,BNF,0202010P0AAAAAA,Indapamide 2.5mg tablets,null,null
diuretic,BNF,0202010P0AAABAB,Indapamide 2.5mg/5ml oral suspension,null,null
diuretic,BNF,0202010P0AAADAD,Indapamide 1.5mg modified-release tablets,null,null
diuretic,BNF,0202010P0AAAFAF,Indapamide 1.5mg modified-release tablets (old),null,null
diuretic,BNF,0202010P0BBAAAA,Natrilix 2.5mg tablets,null,null
diuretic,BNF,0202010P0BBABAD,Natrilix SR 1.5mg tablets,null,null
diuretic,BNF,0202010P0BHAAAD,Tensaid XL 1.5mg tablets,null,null
diuretic,BNF,0202010P0BJAAAD,Indipam XL 1.5mg tablets,null,null
diuretic,BNF,0202010P0BLAAAD,Rawel XL 1.5mg tablets,null,null
